"cod_tema";"cod_editor"
"0903";"3560"
"0903";"3573"
"0903";"3601"
"0903";"3609"
"0903";"361"
"0903";"3661"
"0903";"3667"
"0903";"3685"
"0903";"3723"
"0903";"3748"
"0903";"3781"
"0903";"3787"
"0903";"3793"
"0903";"3807"
"0903";"3812"
"0903";"3814"
"0903";"3816"
"0903";"3824"
"0903";"38407"
"0903";"38408"
"0903";"38409"
"0903";"38414"
"0903";"38417"
"0903";"38418"
"0903";"38419"
"0903";"38425"
"0903";"38434"
"0903";"38440"
"0903";"38442"
"0903";"38443"
"0903";"38448"
"0903";"38451"
"0903";"38453"
"0903";"38462"
"0903";"38470"
"0903";"38473"
"0903";"38482"
"0903";"38483"
"0903";"38492"
"0903";"38495"
"0903";"385"
"0903";"38529"
"0903";"38536"
"0903";"38546"
"0903";"38553"
"0903";"38578"
"0903";"38619"
"0903";"38625"
"0903";"38638"
"0903";"38651"
"0903";"38666"
"0903";"38688"
"0903";"38694"
"0903";"38702"
"0903";"3872"
"0903";"38720"
"0903";"38734"
"0903";"38739"
"0903";"38757"
"0903";"38768"
"0903";"38779"
"0903";"38795"
"0903";"38806"
"0903";"38813"
"0903";"38833"
"0903";"38840"
"0903";"38862"
"0903";"38874"
"0903";"38916"
"0903";"38954"
"0903";"38964"
"0903";"38976"
"0903";"38986"
"0903";"38987"
"0903";"39039"
"0903";"39055"
"0903";"39062"
"0903";"39069"
"0903";"39081"
"0903";"39096"
"0903";"39097"
"0903";"39115"
"0903";"39117"
"0903";"39136"
"0903";"39143"
"0903";"39153"
"0903";"3919"
"0903";"39194"
"0903";"39211"
"0903";"39212"
"0903";"39214"
"0903";"39237"
"0903";"39279"
"0903";"39295"
"0903";"39329"
"0903";"39369"
"0903";"39386"
"0903";"39390"
"0903";"39404"
"0903";"39431"
"0903";"39439"
"0903";"39464"
"0903";"39526"
"0903";"39542"
"0903";"39581"
"0903";"39588"
"0903";"39596"
"0903";"39637"
"0903";"39645"
"0903";"39675"
"0903";"39707"
"0903";"39715"
"0903";"39720"
"0903";"39723"
"0903";"39731"
"0903";"39772"
"0903";"39777"
"0903";"39782"
"0903";"39795"
"0903";"39839"
"0903";"39886"
"0903";"39904"
"0903";"3993"
"0903";"39947"
"0903";"39951"
"0903";"39955"
"0903";"39979"
"0903";"39987"
"0903";"4"
"0903";"40"
"0903";"40034"
"0903";"4005"
"0903";"40087"
"0903";"40094"
"0903";"40101"
"0903";"40141"
"0903";"40143"
"0903";"40144"
"0903";"40145"
"0903";"40149"
"0903";"40152"
"0903";"40153"
"0903";"40157"
"0903";"40159"
"0903";"40160"
"0903";"40161"
"0903";"40167"
"0903";"40170"
"0903";"40171"
"0903";"40176"
"0903";"40178"
"0903";"40181"
"0903";"40182"
"0903";"40184"
"0903";"40185"
"0903";"40186"
"0903";"40192"
"0903";"40193"
"0903";"40195"
"0903";"40196"
"0903";"40198"
"0903";"40200"
"0903";"40201"
"0903";"40202"
"0903";"40204"
"0903";"40207"
"0903";"40213"
"0903";"40215"
"0903";"40217"
"0903";"40218"
"0903";"40219"
"0903";"40220"
"0903";"40221"
"0903";"40225"
"0903";"40227"
"0903";"40229"
"0903";"40230"
"0903";"40234"
"0903";"40235"
"0903";"40236"
"0903";"40237"
"0903";"40238"
"0903";"40239"
"0903";"40240"
"0903";"40245"
"0903";"40248"
"0903";"40250"
"0903";"40251"
"0903";"40252"
"0903";"40253"
"0903";"40254"
"0903";"40255"
"0903";"40256"
"0903";"40257"
"0903";"40258"
"0903";"40259"
"0903";"40263"
"0903";"40268"
"0903";"40269"
"0903";"40271"
"0903";"40277"
"0903";"40279"
"0903";"40297"
"0903";"40304"
"0903";"40305"
"0903";"40306"
"0903";"40307"
"0903";"40308"
"0903";"40309"
"0903";"40310"
"0903";"40311"
"0903";"40312"
"0903";"40313"
"0903";"40314"
"0903";"40315"
"0903";"40316"
"0903";"40317"
"0903";"40318"
"0903";"40319"
"0903";"40320"
"0903";"40321"
"0903";"40323"
"0903";"40346"
"0903";"40364"
"0903";"40373"
"0903";"40415"
"0903";"40416"
"0903";"40417"
"0903";"40418"
"0903";"40419"
"0903";"40420"
"0903";"40421"
"0903";"40422"
"0903";"40423"
"0903";"40424"
"0903";"40425"
"0903";"40426"
"0903";"40427"
"0903";"40428"
"0903";"40429"
"0903";"40430"
"0903";"40431"
"0903";"40432"
"0903";"40433"
"0903";"40434"
"0903";"40435"
"0903";"40436"
"0903";"40437"
"0903";"40438"
"0903";"40439"
"0903";"40440"
"0903";"40441"
"0903";"40442"
"0903";"40450"
"0903";"40505"
"0903";"40529"
"0903";"40531"
"0903";"40537"
"0903";"40560"
"0903";"40575"
"0903";"40584"
"0903";"40595"
"0903";"40596"
"0903";"40597"
"0903";"40598"
"0903";"40599"
"0903";"40600"
"0903";"40601"
"0903";"40602"
"0903";"40603"
"0903";"40604"
"0903";"40605"
"0903";"40606"
"0903";"40607"
"0903";"40608"
"0903";"40609"
"0903";"40610"
"0903";"40611"
"0903";"40631"
"0903";"40656"
"0903";"40675"
"0903";"40688"
"0903";"40694"
"0903";"40725"
"0903";"40737"
"0903";"40739"
"0903";"40749"
"0903";"40750"
"0903";"40751"
"0903";"40752"
"0903";"40753"
"0903";"40754"
"0903";"40755"
"0903";"40756"
"0903";"40757"
"0903";"40758"
"0903";"40759"
"0903";"40760"
"0903";"40761"
"0903";"40762"
"0903";"40763"
"0903";"40764"
"0903";"40765"
"0903";"40766"
"0903";"40767"
"0903";"40768"
"0903";"40769"
"0903";"40770"
"0903";"408"
"0903";"40823"
"0903";"409"
"0903";"41247"
"0903";"415"
"0903";"41529"
"0903";"41660"
"0903";"41860"
"0903";"41999"
"0903";"42011"
"0903";"42530"
"0903";"426"
"0903";"42665"
"0903";"431"
"0903";"43266"
"0903";"434"
"0903";"435"
"0903";"439"
"0903";"44"
"0903";"440"
"0903";"445"
"0903";"448"
"0903";"44952"
"0903";"44965"
"0903";"44971"
"0903";"45013"
"0903";"45014"
"0903";"45086"
"0903";"452"
"0903";"45363"
"0903";"45467"
"0903";"45469"
"0903";"45587"
"0903";"45588"
"0903";"45886"
"0903";"46020"
"0903";"46153"
"0903";"46170"
"0903";"46320"
"0903";"46371"
"0903";"46376"
"0903";"46385"
"0903";"46402"
"0903";"46417"
"0903";"46419"
"0903";"46424"
"0903";"46425"
"0903";"46426"
"0903";"46427"
"0903";"46428"
"0903";"46429"
"0903";"46430"
"0903";"46431"
"0903";"46432"
"0903";"46435"
"0903";"46436"
"0903";"46437"
"0903";"466"
"0903";"46975"
"0903";"46996"
"0903";"47488"
"0903";"47489"
"0903";"47639"
"0903";"47640"
"0903";"47899"
"0903";"47900"
"0903";"48"
"0903";"483"
"0903";"48596"
"0903";"48597"
"0903";"488"
"0903";"496"
"0903";"50"
"0903";"513"
"0903";"514"
"0903";"516"
"0903";"52"
"0903";"527"
"0903";"539"
"0903";"552"
"0903";"563"
"0903";"567"
"0903";"573"
"0903";"574"
"0903";"577"
"0903";"578"
"0903";"589"
"0903";"590"
"0903";"592"
"0903";"596"
"0903";"597"
"0903";"6"
"0903";"60"
"0903";"61"
"0903";"615"
"0903";"618"
"0903";"62"
"0903";"642"
"0903";"644"
"0903";"646"
"0903";"653"
"0903";"665"
"0903";"667"
"0903";"671"
"0903";"673"
"0903";"679"
"0903";"702"
"0903";"711"
"0903";"737"
"0903";"74"
"0903";"749"
"0903";"753"
"0903";"76"
"0903";"776"
"0903";"799"
"0903";"80"
"0903";"802"
"0903";"808"
"0903";"812"
"0903";"816"
"0903";"824"
"0903";"834"
"0903";"853"
"0903";"855"
"0903";"86"
"0903";"868"
"0903";"876"
"0903";"877"
"0903";"879"
"0903";"90"
"0903";"904"
"0903";"912"
"0903";"913"
"0903";"926"
"0903";"927"
"0903";"93"
"0903";"936"
"0903";"938"
"0903";"949"
"0903";"968"
"0903";"978"
"0903";"979"
"0903";"999"
"0904";"0"
"0904";"1"
"0904";"1026"
"0904";"104"
"0904";"1069"
"0904";"1104"
"0904";"1124"
"0904";"1137"
"0904";"1150"
"0904";"1176"
"0904";"1186"
"0904";"1192"
"0904";"12"
"0904";"122"
"0904";"1235"
"0904";"1241"
"0904";"1248"
"0904";"1253"
"0904";"1258"
"0904";"127"
"0904";"1291"
"0904";"1308"
"0904";"1317"
"0904";"132"
"0904";"1321"
"0904";"133"
"0904";"1352"
"0904";"1355"
"0904";"139"
"0904";"1400"
"0904";"1401"
"0904";"141"
"0904";"1411"
"0904";"145"
"0904";"1451"
"0904";"1452"
"0904";"1454"
"0904";"1478"
"0904";"1484"
"0904";"1489"
"0904";"150"
"0904";"1507"
"0904";"152"
"0904";"1524"
"0904";"1530"
"0904";"1541"
"0904";"155"
"0904";"156"
"0904";"1568"
"0904";"1609"
"0904";"1615"
"0904";"1619"
"0904";"1645"
"0904";"165"
"0904";"1666"
"0904";"175"
"0904";"1822"
"0904";"1833"
"0904";"1846"
"0904";"191"
"0904";"1932"
"0904";"207"
"0904";"2101"
"0904";"211"
"0904";"218"
"0904";"228"
"0904";"239"
"0904";"240"
"0904";"245"
"0904";"25"
"0904";"251"
"0904";"2516"
"0904";"2560"
"0904";"2571"
"0904";"2580"
"0904";"2601"
"0904";"2602"
"0904";"2624"
"0904";"2662"
"0904";"2671"
"0904";"2676"
"0904";"2695"
"0904";"2719"
"0904";"2720"
"0904";"2722"
"0904";"2735"
"0904";"2737"
"0904";"2745"
"0904";"2759"
"0904";"2875"
"0904";"2920"
"0904";"29401"
"0904";"29402"
"0904";"29418"
"0904";"29427"
"0904";"29458"
"0904";"29472"
"0904";"29473"
"0904";"29476"
"0904";"29479"
"0904";"29485"
"0904";"29491"
"0904";"29492"
"0904";"29498"
"0904";"29506"
"0904";"2951"
"0904";"29642"
"0904";"29645"
"0904";"29716"
"0904";"29726"
"0904";"29805"
"0904";"29833"
"0904";"2985"
"0904";"2986"
"0904";"2990"
"0904";"29901"
"0904";"29902"
"0904";"3005"
"0904";"30539"
"0904";"30542"
"0904";"30570"
"0904";"308"
"0904";"3084"
"0904";"309"
"0904";"31028"
"0904";"3113"
"0904";"31131"
"0904";"31207"
"0904";"31410"
"0904";"31454"
"0904";"3158"
"0904";"31604"
"0904";"3184"
"0904";"3187"
"0904";"320"
"0904";"32197"
"0904";"32403"
"0904";"32437"
"0904";"32441"
"0904";"32442"
"0904";"32509"
"0904";"3252"
"0904";"3253"
"0904";"32711"
"0904";"32958"
"0904";"331"
"0904";"33213"
"0904";"33294"
"0904";"333"
"0904";"3361"
"0904";"3377"
"0904";"338"
"0904";"3388"
"0904";"3390"
"0904";"3410"
"0904";"3441"
"0904";"345"
"0904";"346"
"0904";"3461"
"0904";"3466"
"0904";"3469"
"0904";"348"
"0904";"3489"
"0904";"3509"
"0904";"3516"
"0904";"361"
"0904";"3631"
"0904";"3661"
"0904";"3675"
"0904";"3685"
"0904";"369"
"0904";"3723"
"0904";"375"
"0904";"3787"
"0904";"3816"
"0904";"3857"
"0904";"3872"
"0904";"3919"
"0904";"3944"
"0904";"40"
"0904";"408"
"0904";"413"
"0904";"42"
"0904";"435"
"0904";"439"
"0904";"445"
"0904";"448"
"0904";"48"
"0904";"483"
"0904";"496"
"0904";"50"
"0904";"513"
"0904";"516"
"0904";"534"
"0904";"539"
"0904";"563"
"0904";"577"
"0904";"589"
"0904";"592"
"0904";"594"
"0904";"596"
"0904";"597"
"0904";"6"
"0904";"60"
"0904";"61"
"0904";"62"
"0904";"644"
"0904";"646"
"0904";"653"
"0904";"673"
"0904";"74"
"0904";"753"
"0904";"776"
"0904";"80"
"0904";"802"
"0904";"834"
"0904";"843"
"0904";"844"
"0904";"846"
"0904";"853"
"0904";"859"
"0904";"868"
"0904";"875"
"0904";"876"
"0904";"879"
"0904";"882"
"0904";"898"
"0904";"9"
"0904";"913"
"0904";"93"
"0904";"936"
"0904";"968"
"0904";"978"
"0906";"0"
"0906";"1"
"0906";"1026"
"0906";"104"
"0906";"105"
"0906";"1085"
"0906";"1089"
"0906";"1097"
"0906";"1102"
"0906";"1104"
"0906";"111"
"0906";"1114"
"0906";"1116"
"0906";"113"
"0906";"1137"
"0906";"1142"
"0906";"1143"
"0906";"1159"
"0906";"1176"
"0906";"1180"
"0906";"1184"
"0906";"1186"
"0906";"1192"
"0906";"1209"
"0906";"122"
"0906";"1232"
"0906";"1235"
"0906";"1253"
"0906";"1258"
"0906";"1266"
"0906";"127"
"0906";"1272"
"0906";"1283"
"0906";"1288"
"0906";"13"
"0906";"1314"
"0906";"132"
"0906";"1323"
"0906";"1324"
"0906";"133"
"0906";"1334"
"0906";"1335"
"0906";"1355"
"0906";"1364"
"0906";"1371"
"0906";"1374"
"0906";"1376"
"0906";"1396"
"0906";"140"
"0906";"1400"
"0906";"1401"
"0906";"1405"
"0906";"141"
"0906";"1411"
"0906";"1416"
"0906";"1419"
"0906";"1428"
"0906";"143"
"0906";"145"
"0906";"1452"
"0906";"1456"
"0906";"1457"
"0906";"1468"
"0906";"1469"
"0906";"1470"
"0906";"1476"
"0906";"1486"
"0906";"1488"
"0906";"150"
"0906";"152"
"0906";"1523"
"0906";"1525"
"0906";"1539"
"0906";"154"
"0906";"1549"
"0906";"155"
"0906";"156"
"0906";"1566"
"0906";"1568"
"0906";"1579"
"0906";"1595"
"0906";"1596"
"0906";"1615"
"0906";"1627"
"0906";"1634"
"0906";"1641"
"0906";"1649"
"0906";"1671"
"0906";"1681"
"0906";"1684"
"0906";"1693"
"0906";"1694"
"0906";"1701"
"0906";"1704"
"0906";"1730"
"0906";"175"
"0906";"1751"
"0906";"176"
"0906";"1760"
"0906";"1772"
"0906";"1783"
"0906";"179"
"0906";"1795"
"0906";"1796"
"0906";"1799"
"0906";"18"
"0906";"1800"
"0906";"1826"
"0906";"1831"
"0906";"1843"
"0906";"1854"
"0906";"1855"
"0906";"1858"
"0906";"1873"
"0906";"1874"
"0906";"1889"
"0906";"1898"
"0906";"1917"
"0906";"1924"
"0906";"1925"
"0906";"1932"
"0906";"1941"
"0906";"1943"
"0906";"1945"
"0906";"1946"
"0906";"1954"
"0906";"1956"
"0906";"1960"
"0906";"1967"
"0906";"1970"
"0906";"1979"
"0906";"1986"
"0906";"1994"
"0906";"1995"
"0906";"2"
"0906";"20"
"0906";"2015"
"0906";"2018"
"0906";"2019"
"0906";"2020"
"0906";"2021"
"0906";"2024"
"0906";"203"
"0906";"2042"
"0906";"2051"
"0906";"2055"
"0906";"2098"
"0906";"211"
"0906";"2160"
"0906";"2166"
"0906";"2178"
"0906";"2191"
"0906";"2200"
"0906";"2201"
"0906";"2207"
"0906";"2208"
"0906";"2215"
"0906";"222"
"0906";"2221"
"0906";"2234"
"0906";"2236"
"0906";"2242"
"0906";"2243"
"0906";"2245"
"0906";"22679"
"0906";"2281"
"0906";"232"
"0906";"2340"
"0906";"2374"
"0906";"2377"
"0906";"2388"
"0906";"2389"
"0906";"239"
"0906";"2398"
"0906";"2406"
"0906";"2407"
"0906";"2409"
"0906";"2410"
"0906";"2411"
"0906";"2412"
"0906";"2420"
"0906";"245"
"0906";"2466"
"0906";"248"
"0906";"25"
"0906";"2504"
"0906";"2507"
"0906";"2509"
"0906";"251"
"0906";"2560"
"0906";"2562"
"0906";"2581"
"0906";"2602"
"0906";"2612"
"0906";"2614"
"0906";"2648"
"0906";"2662"
"0906";"2693"
"0906";"2695"
"0906";"2696"
"0906";"2700"
"0906";"2706"
"0906";"2711"
"0906";"2719"
"0906";"2722"
"0906";"274"
"0906";"2743"
"0906";"2753"
"0906";"2756"
"0906";"2763"
"0906";"2777"
"0906";"2779"
"0906";"2782"
"0906";"2785"
"0906";"28"
"0906";"2803"
"0906";"2808"
"0906";"2841"
"0906";"2847"
"0906";"2857"
"0906";"2865"
"0906";"2878"
"0906";"2909"
"0906";"2920"
"0906";"29387"
"0906";"294"
"0906";"29401"
"0906";"29418"
"0906";"29427"
"0906";"29460"
"0906";"29471"
"0906";"29473"
"0906";"29474"
"0906";"29489"
"0906";"2950"
"0906";"2960"
"0906";"29638"
"0906";"2968"
"0906";"297"
"0906";"29716"
"0906";"29798"
"0906";"29820"
"0906";"2986"
"0906";"29902"
"0906";"2996"
"0906";"2997"
"0906";"29986"
"0906";"30000"
"0906";"30043"
"0906";"3005"
"0906";"3016"
"0906";"3025"
"0906";"3037"
"0906";"3045"
"0906";"3059"
"0906";"308"
"0906";"3084"
"0906";"3086"
"0906";"309"
"0906";"3091"
"0906";"3092"
"0906";"3101"
"0906";"311"
"0906";"3120"
"0906";"3135"
"0906";"31432"
"0906";"3144"
"0906";"3184"
"0906";"3187"
"0906";"320"
"0906";"3212"
"0906";"32197"
"0906";"32271"
"0906";"323"
"0906";"32441"
"0906";"32509"
"0906";"3253"
"0906";"32794"
"0906";"3282"
"0906";"33044"
"0906";"331"
"0906";"33231"
"0906";"333"
"0906";"3334"
"0906";"33462"
"0906";"33576"
"0906";"3360"
"0906";"3362"
"0906";"3375"
"0906";"3379"
"0906";"338"
"0906";"3390"
"0906";"3410"
"0906";"3441"
"0906";"3444"
"0906";"346"
"0906";"3461"
"0906";"3463"
"0906";"3507"
"0906";"3516"
"0906";"3524"
"0906";"36"
"0906";"361"
"0906";"3631"
"0906";"367"
"0906";"368"
"0906";"3712"
"0906";"3748"
"0906";"3759"
"0906";"3787"
"0906";"3823"
"0906";"38408"
"0906";"38414"
"0906";"38417"
"0906";"38421"
"0906";"38426"
"0906";"38427"
"0906";"38436"
"0906";"38453"
"0906";"38459"
"0906";"38462"
"0906";"38466"
"0906";"38473"
"0906";"38482"
"0906";"38490"
"0906";"38493"
"0906";"38513"
"0906";"38514"
"0906";"38516"
"0906";"38517"
"0906";"38519"
"0906";"38527"
"0906";"38533"
"0906";"38544"
"0906";"38546"
"0906";"38549"
"0906";"38553"
"0906";"38619"
"0906";"38625"
"0906";"38629"
"0906";"38681"
"0906";"38683"
"0906";"38692"
"0906";"38694"
"0906";"38719"
"0906";"38740"
"0906";"38769"
"0906";"38773"
"0906";"38779"
"0906";"38789"
"0906";"38795"
"0906";"38804"
"0906";"38806"
"0906";"38813"
"0906";"38822"
"0906";"38830"
"0906";"38833"
"0906";"38837"
"0906";"38840"
"0906";"38854"
"0906";"38862"
"0906";"38954"
"0906";"38973"
"0906";"38974"
"0906";"38976"
"0906";"38977"
"0906";"38986"
"0906";"38987"
"0906";"39"
"0906";"39039"
"0906";"39061"
"0906";"39069"
"0906";"39081"
"0906";"39082"
"0906";"39089"
"0906";"39090"
"0906";"39091"
"0906";"39096"
"0906";"391"
"0906";"39107"
"0906";"39110"
"0906";"39117"
"0906";"39136"
"0906";"39143"
"0906";"39145"
"0906";"39175"
"0906";"39211"
"0906";"39224"
"0906";"39237"
"0906";"39259"
"0906";"39279"
"0906";"39281"
"0906";"39321"
"0906";"39329"
"0906";"39341"
"0906";"39386"
"0906";"39396"
"0906";"39410"
"0906";"39413"
"0906";"39426"
"0906";"39439"
"0906";"39450"
"0906";"39499"
"0906";"39500"
"0906";"39529"
"0906";"39542"
"0906";"39544"
"0906";"39641"
"0906";"39642"
"0906";"39645"
"0906";"39675"
"0906";"39692"
"0906";"39731"
"0906";"39762"
"0906";"39766"
"0906";"39772"
"0906";"39800"
"0906";"39913"
"0906";"39916"
"0906";"39944"
"0906";"39947"
"0906";"39955"
"0906";"39979"
"0906";"39982"
"0906";"4"
"0906";"40"
"0906";"40054"
"0906";"40077"
"0906";"40101"
"0906";"40119"
"0906";"40135"
"0906";"40141"
"0906";"40144"
"0906";"40145"
"0906";"40149"
"0906";"40152"
"0906";"40153"
"0906";"40157"
"0906";"40159"
"0906";"40160"
"0906";"40161"
"0906";"40167"
"0906";"40170"
"0906";"40175"
"0906";"40176"
"0906";"40178"
"0906";"40181"
"0906";"40182"
"0906";"40184"
"0906";"40185"
"0906";"40186"
"0906";"40187"
"0906";"40189"
"0906";"40192"
"0906";"40195"
"0906";"40196"
"0906";"40198"
"0906";"40201"
"0906";"40202"
"0906";"40204"
"0906";"40207"
"0906";"40208"
"0906";"40211"
"0906";"40213"
"0906";"40215"
"0906";"40217"
"0906";"40218"
"0906";"40219"
"0906";"40220"
"0906";"40225"
"0906";"40230"
"0906";"40232"
"0906";"40236"
"0906";"40237"
"0906";"40238"
"0906";"40239"
"0906";"40240"
"0906";"40241"
"0906";"40243"
"0906";"40244"
"0906";"40245"
"0906";"40246"
"0906";"40247"
"0906";"40248"
"0906";"40249"
"0906";"40250"
"0906";"40251"
"0906";"40257"
"0906";"40263"
"0906";"40268"
"0906";"40275"
"0906";"40279"
"0906";"40292"
"0906";"40296"
"0906";"40297"
"0906";"40299"
"0906";"40302"
"0906";"40305"
"0906";"40306"
"0906";"40310"
"0906";"40311"
"0906";"40319"
"0906";"40320"
"0906";"40321"
"0906";"40323"
"0906";"40324"
"0906";"40359"
"0906";"40361"
"0906";"40362"
"0906";"40363"
"0906";"40364"
"0906";"40365"
"0906";"40366"
"0906";"40367"
"0906";"40368"
"0906";"40369"
"0906";"40370"
"0906";"40371"
"0906";"40372"
"0906";"40387"
"0906";"40415"
"0906";"40419"
"0906";"40421"
"0906";"40425"
"0906";"40428"
"0906";"40443"
"0906";"40444"
"0906";"40445"
"0906";"40446"
"0906";"40447"
"0906";"40448"
"0906";"40454"
"0906";"40478"
"0906";"40479"
"0906";"40503"
"0906";"40506"
"0906";"40510"
"0906";"40528"
"0906";"40571"
"0906";"40576"
"0906";"40586"
"0906";"40587"
"0906";"40588"
"0906";"40589"
"0906";"40590"
"0906";"40591"
"0906";"40592"
"0906";"40593"
"0906";"40594"
"0906";"40600"
"0906";"40601"
"0906";"40603"
"0906";"40657"
"0906";"40673"
"0906";"40675"
"0906";"40678"
"0906";"40679"
"0906";"40685"
"0906";"40743"
"0906";"40744"
"0906";"40745"
"0906";"40746"
"0906";"40747"
"0906";"40748"
"0906";"408"
"0906";"40823"
"0906";"40836"
"0906";"40850"
"0906";"409"
"0906";"41184"
"0906";"41247"
"0906";"41324"
"0906";"41394"
"0906";"417"
"0906";"41703"
"0906";"41881"
"0906";"41964"
"0906";"41970"
"0906";"42"
"0906";"42012"
"0906";"42023"
"0906";"42246"
"0906";"42375"
"0906";"431"
"0906";"43285"
"0906";"435"
"0906";"445"
"0906";"448"
"0906";"44903"
"0906";"45002"
"0906";"45086"
"0906";"45087"
"0906";"45144"
"0906";"452"
"0906";"45354"
"0906";"45355"
"0906";"45356"
"0906";"45357"
"0906";"45358"
"0906";"45359"
"0906";"45361"
"0906";"45362"
"0906";"45363"
"0906";"45364"
"0906";"45365"
"0906";"454"
"0906";"45428"
"0906";"45555"
"0906";"45970"
"0906";"46020"
"0906";"46116"
"0906";"46153"
"0906";"462"
"0906";"46323"
"0906";"46372"
"0906";"46373"
"0906";"46374"
"0906";"46375"
"0906";"46376"
"0906";"46377"
"0906";"46378"
"0906";"46379"
"0906";"46380"
"0906";"46387"
"0906";"46426"
"0906";"466"
"0906";"47169"
"0906";"474"
"0906";"47484"
"0906";"47485"
"0906";"47486"
"0906";"47638"
"0906";"47892"
"0906";"47893"
"0906";"48"
"0906";"481"
"0906";"483"
"0906";"48599"
"0906";"493"
"0906";"496"
"0906";"499"
"0906";"50"
"0906";"514"
"0906";"516"
"0906";"523"
"0906";"525"
"0906";"527"
"0906";"529"
"0906";"534"
"0906";"539"
"0906";"554"
"0906";"563"
"0906";"573"
"0906";"574"
"0906";"577"
"0906";"581"
"0906";"589"
"0906";"590"
"0906";"591"
"0906";"592"
"0906";"596"
"0906";"597"
"0906";"6"
"0906";"60"
"0906";"61"
"0906";"610"
"0906";"615"
"0906";"62"
"0906";"646"
"0906";"653"
"0906";"673"
"0906";"679"
"0906";"680"
"0906";"69"
"0906";"694"
"0906";"7"
"0906";"711"
"0906";"737"
"0906";"74"
"0906";"75"
"0906";"753"
"0906";"77"
"0906";"776"
"0906";"789"
"0906";"802"
"0906";"82"
"0906";"84"
"0906";"853"
"0906";"859"
"0906";"868"
"0906";"87"
"0906";"875"
"0906";"877"
"0906";"898"
"0906";"9"
"0906";"90"
"0906";"912"
"0906";"913"
"0906";"924"
"0906";"925"
"0906";"93"
"0906";"936"
"0906";"943"
"0906";"949"
"0906";"960"
"0906";"978"
"0906";"993"
"0906";"999"
"0909";"0"
"0909";"1"
"0909";"1120"
"0909";"1137"
"0909";"12"
"0909";"122"
"0909";"1321"
"0909";"133"
"0909";"1400"
"0909";"1401"
"0909";"141"
"0909";"145"
"0909";"1450"
"0909";"1489"
"0909";"1490"
"0909";"1508"
"0909";"1520"
"0909";"1546"
"0909";"155"
"0909";"1615"
"0909";"1644"
"0909";"175"
"0909";"211"
"0909";"239"
"0909";"245"
"0909";"25"
"0909";"251"
"0909";"2566"
"0909";"2599"
"0909";"2602"
"0909";"2722"
"0909";"28"
"0909";"29393"
"0909";"29402"
"0909";"29427"
"0909";"29476"
"0909";"29479"
"0909";"29480"
"0909";"29481"
"0909";"29484"
"0909";"29622"
"0909";"2986"
"0909";"29872"
"0909";"29937"
"0909";"29950"
"0909";"29951"
"0909";"29981"
"0909";"29986"
"0909";"29993"
"0909";"29999"
"0909";"30009"
"0909";"30014"
"0909";"30015"
"0909";"30042"
"0909";"30356"
"0909";"30516"
"0909";"30572"
"0909";"30625"
"0909";"30677"
"0909";"30739"
"0909";"30778"
"0909";"308"
"0909";"30833"
"0909";"3084"
"0909";"3101"
"0909";"31485"
"0909";"31577"
"0909";"32432"
"0909";"32433"
"0909";"32880"
"0909";"3327"
"0909";"348"
"0909";"3542"
"0909";"3732"
"0909";"3902"
"0909";"409"
"0909";"435"
"0909";"483"
"0909";"534"
"0909";"55"
"0909";"563"
"0909";"596"
"0909";"597"
"0909";"60"
"0909";"61"
"0909";"646"
"0909";"74"
"0909";"76"
"0909";"77"
"0909";"868"
"0909";"879"
"0909";"913"
"0909";"942"
"0909";"978"
"0914";"0"
"0914";"1"
"0914";"10"
"0914";"1017"
"0914";"102"
"0914";"1026"
"0914";"1033"
"0914";"104"
"0914";"1045"
"0914";"1050"
"0914";"106"
"0914";"1069"
"0914";"1089"
"0914";"1092"
"0914";"110"
"0914";"1103"
"0914";"1104"
"0914";"1132"
"0914";"1137"
"0914";"1150"
"0914";"1174"
"0914";"1176"
"0914";"1177"
"0914";"1180"
"0914";"1181"
"0914";"1186"
"0914";"1187"
"0914";"1192"
"0914";"12"
"0914";"121"
"0914";"1215"
"0914";"122"
"0914";"123"
"0914";"1231"
"0914";"1232"
"0914";"1235"
"0914";"1239"
"0914";"1245"
"0914";"1246"
"0914";"1250"
"0914";"1252"
"0914";"1253"
"0914";"1255"
"0914";"1258"
"0914";"1261"
"0914";"1266"
"0914";"127"
"0914";"1283"
"0914";"1288"
"0914";"1296"
"0914";"1308"
"0914";"1313"
"0914";"1315"
"0914";"132"
"0914";"1321"
"0914";"1335"
"0914";"1340"
"0914";"1344"
"0914";"1352"
"0914";"1360"
"0914";"137"
"0914";"1374"
"0914";"139"
"0914";"140"
"0914";"1400"
"0914";"1401"
"0914";"1403"
"0914";"141"
"0914";"1411"
"0914";"142"
"0914";"143"
"0914";"144"
"0914";"145"
"0914";"1451"
"0914";"1452"
"0914";"1454"
"0914";"1456"
"0914";"1464"
"0914";"1465"
"0914";"1469"
"0914";"147"
"0914";"1470"
"0914";"1491"
"0914";"150"
"0914";"1514"
"0914";"1523"
"0914";"1524"
"0914";"1530"
"0914";"1539"
"0914";"154"
"0914";"1541"
"0914";"155"
"0914";"156"
"0914";"1568"
"0914";"157"
"0914";"1578"
"0914";"1581"
"0914";"1591"
"0914";"1596"
"0914";"160"
"0914";"1601"
"0914";"1615"
"0914";"1634"
"0914";"1644"
"0914";"1645"
"0914";"165"
"0914";"1666"
"0914";"167"
"0914";"1681"
"0914";"1694"
"0914";"171"
